2023-05-30 23:56:08,447 INFO    StreamThr :18412 [internal.py:wandb_internal():86] W&B internal server running at pid: 18412, started at: 2023-05-30 23:56:08.445125
2023-05-30 23:56:28,590 INFO    HandlerThread:18412 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-05-30 23:56:28,590 INFO    HandlerThread:18412 [system_monitor.py:finish():190] Stopping system monitor
2023-05-30 23:56:28,590 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-30 23:56:28,591 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined cpu monitor
2023-05-30 23:56:28,591 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-30 23:56:28,591 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined disk monitor
2023-05-30 23:56:28,591 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-30 23:56:28,591 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined memory monitor
2023-05-30 23:56:28,592 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined network monitor
2023-05-30 23:56:39,882 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:56:44,940 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:56:46,303 INFO    wandb-upload_0:18412 [upload_job.py:push():95] Uploaded file C:\Users\user\AppData\Local\wandb\wandb\artifacts\staging\tmpoi_5rtct
2023-05-30 23:56:47,683 INFO    SenderThread:18412 [sender.py:send_request_log_artifact():1438] logged artifact taxi-regressor-model - {'id': 'QXJ0aWZhY3Q6NDcxMTA1NjY5', 'digest': '12cac90984578d9f561445e33fda05bb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjczMDYwNDUz', 'latestArtifact': None}, 'version': 'latest'}
2023-05-30 23:56:47,687 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:56:48,082 DEBUG   SenderThread:18412 [sender.py:send():375] send: stats
2023-05-30 23:56:48,083 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:56:48,395 INFO    Thread-102:18412 [dir_watcher.py:_on_file_modified():295] file/dir modified: E:\MLOPS\MLOPS\homework-wandb\wandb\run-20230530_235603-0sfs25ey\files\config.yaml
2023-05-30 23:56:53,529 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:56:54,887 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:56:54,903 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:56:54,903 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:56:59,192 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:04,243 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:09,288 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:09,883 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:57:09,899 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:57:09,900 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:57:15,114 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:20,169 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:24,893 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:57:24,894 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:57:24,894 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:57:26,093 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:31,138 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:36,192 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:39,917 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:57:39,917 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:57:39,918 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:57:42,130 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:47,166 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:52,216 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:57:54,924 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:57:54,925 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:57:54,926 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:57:58,170 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:03,228 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:08,283 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:09,936 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:58:09,936 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:58:09,937 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:58:14,180 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:19,229 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:24,285 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:24,939 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:58:24,939 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:58:24,939 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:58:30,168 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:35,224 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:39,964 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:58:39,964 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:58:39,964 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:58:41,175 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:46,223 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:51,261 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:54,976 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:58:54,976 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:58:54,976 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:58:57,186 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:58:58,506 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: resume
2023-05-30 23:58:58,893 INFO    HandlerThread:18412 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-05-30 23:58:58,894 INFO    HandlerThread:18412 [system_monitor.py:start():181] Starting system monitor
2023-05-30 23:58:58,895 INFO    SystemMonitor:18412 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-30 23:58:58,895 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: pause
2023-05-30 23:58:58,904 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started cpu monitoring
2023-05-30 23:58:58,921 INFO    HandlerThread:18412 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-05-30 23:58:58,922 INFO    HandlerThread:18412 [system_monitor.py:finish():190] Stopping system monitor
2023-05-30 23:58:58,923 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started disk monitoring
2023-05-30 23:58:58,923 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-30 23:58:58,923 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-30 23:58:58,923 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-30 23:58:58,924 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined cpu monitor
2023-05-30 23:58:58,924 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined disk monitor
2023-05-30 23:59:02,239 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:05,906 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: resume
2023-05-30 23:59:05,906 INFO    HandlerThread:18412 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-05-30 23:59:05,906 INFO    HandlerThread:18412 [system_monitor.py:start():181] Starting system monitor
2023-05-30 23:59:05,907 INFO    SystemMonitor:18412 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-30 23:59:05,915 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started cpu monitoring
2023-05-30 23:59:05,916 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: pause
2023-05-30 23:59:05,916 INFO    HandlerThread:18412 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-05-30 23:59:05,916 INFO    HandlerThread:18412 [system_monitor.py:finish():190] Stopping system monitor
2023-05-30 23:59:05,916 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined cpu monitor
2023-05-30 23:59:05,917 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started disk monitoring
2023-05-30 23:59:05,917 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-30 23:59:05,917 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined disk monitor
2023-05-30 23:59:05,917 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-30 23:59:05,917 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-30 23:59:05,918 DEBUG   SenderThread:18412 [sender.py:send():375] send: stats
2023-05-30 23:59:07,930 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:09,990 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:59:09,991 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:59:09,991 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:59:13,220 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:18,258 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:23,327 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:24,995 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:59:24,996 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:59:24,999 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:59:29,219 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:34,252 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:39,307 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:39,995 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:59:39,995 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:59:39,996 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:59:45,216 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:50,266 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-30 23:59:55,006 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-30 23:59:55,007 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-30 23:59:55,007 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-30 23:59:56,195 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:01,239 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:06,290 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:10,010 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-31 00:00:10,010 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: keepalive
2023-05-31 00:00:10,010 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-31 00:00:12,217 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:17,240 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:22,279 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:25,010 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-31 00:00:25,011 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-31 00:00:28,213 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:29,759 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: resume
2023-05-31 00:00:29,759 INFO    HandlerThread:18412 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-05-31 00:00:29,759 INFO    HandlerThread:18412 [system_monitor.py:start():181] Starting system monitor
2023-05-31 00:00:29,760 INFO    SystemMonitor:18412 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-31 00:00:29,768 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started cpu monitoring
2023-05-31 00:00:29,768 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: pause
2023-05-31 00:00:29,769 INFO    HandlerThread:18412 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-05-31 00:00:29,769 INFO    HandlerThread:18412 [system_monitor.py:finish():190] Stopping system monitor
2023-05-31 00:00:29,769 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined cpu monitor
2023-05-31 00:00:29,769 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined disk monitor
2023-05-31 00:00:29,770 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started disk monitoring
2023-05-31 00:00:29,770 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-31 00:00:29,770 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-31 00:00:29,770 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-31 00:00:29,771 DEBUG   SenderThread:18412 [sender.py:send():375] send: stats
2023-05-31 00:00:30,404 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: resume
2023-05-31 00:00:30,404 INFO    HandlerThread:18412 [handler.py:handle_request_resume():707] starting system metrics thread or process
2023-05-31 00:00:30,404 INFO    HandlerThread:18412 [system_monitor.py:start():181] Starting system monitor
2023-05-31 00:00:30,404 INFO    SystemMonitor:18412 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-31 00:00:30,409 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started cpu monitoring
2023-05-31 00:00:30,409 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started disk monitoring
2023-05-31 00:00:30,417 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started memory monitoring
2023-05-31 00:00:30,437 INFO    SystemMonitor:18412 [interfaces.py:start():190] Started network monitoring
2023-05-31 00:00:33,797 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:34,728 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: pause
2023-05-31 00:00:34,728 INFO    HandlerThread:18412 [handler.py:handle_request_pause():716] stopping system metrics thread or process
2023-05-31 00:00:34,728 INFO    HandlerThread:18412 [system_monitor.py:finish():190] Stopping system monitor
2023-05-31 00:00:34,729 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-31 00:00:34,729 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-31 00:00:34,729 DEBUG   SystemMonitor:18412 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-31 00:00:34,730 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined cpu monitor
2023-05-31 00:00:34,730 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined disk monitor
2023-05-31 00:00:34,730 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined memory monitor
2023-05-31 00:00:34,730 INFO    HandlerThread:18412 [interfaces.py:finish():202] Joined network monitor
2023-05-31 00:00:34,731 DEBUG   SenderThread:18412 [sender.py:send():375] send: stats
2023-05-31 00:00:37,658 INFO    Thread-102:18412 [dir_watcher.py:_on_file_modified():295] file/dir modified: E:\MLOPS\MLOPS\homework-wandb\wandb\run-20230530_235603-0sfs25ey\files\output.log
2023-05-31 00:00:39,777 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:40,012 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-31 00:00:40,012 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-31 00:00:45,257 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:50,294 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:00:55,020 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-31 00:00:55,020 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-31 00:00:56,231 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:01:01,280 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:01:06,336 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:01:10,047 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
2023-05-31 00:01:10,048 DEBUG   SenderThread:18412 [sender.py:send_request():402] send_request: stop_status
2023-05-31 00:01:12,275 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:01:17,324 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:01:22,355 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: status_report
2023-05-31 00:01:25,077 DEBUG   HandlerThread:18412 [handler.py:handle_request():144] handle_request: stop_status
